PREA,1,get_hit,16,32,1000000,3000000,2013986103 3205953929 1753384,6039001338 9638520967 1748386
PREA,1,get_hit,24,32,1000000,3000000,2031664575 3232498575 1713444,6094091093 9700951517 1708504
PREA,1,get_hit,40,32,1000000,3000000,2071823600 3277308546 1634398,6214394179 9822078109 1644562
PREA,1,get_miss,16,32,1000000,3000000,2889751307 4057278326 1580878,8668145009 12173218599 1585365
PREA,1,get_miss,24,32,1000000,3000000,2911908454 4078143802 1551959,8735496114 12242147083 1567708
PREA,1,get_miss,40,32,1000000,3000000,2935447596 4107993112 1513700,8805722660 12307434663 1508306
PREA,1,set_over,16,32,1000000,3000000,3168372327 4388458235 1484680,9504281363 13140519683 1478321
PREA,1,set_over,24,32,1000000,3000000,3189725310 4402314858 1449232,9569981898 13205224013 1456919
PREA,1,set_over,40,32,1000000,3000000,3237183125 4456899919 1383631,9711079703 13369890709 1378689
PREA,1,mixed11,16,32,1000000,3000000,3534674240 4747082075 1416160,10603776767 14251100601 1415639
PREA,1,mixed11,24,32,1000000,3000000,3556339098 4770284830 1392206,10669086853 14308067676 1395888
PREA,1,mixed11,40,32,1000000,3000000,3604471084 4819213989 1349847,10812962215 14455659820 1346802
PREA,1,mixed11_p8,16,8,1000000,3000000,4395025097 9140200223 623767,13185403445 27385858068 620432
PREB,1,get_hit,16,32,1000000,3000000,2014135360 3209067173 1756038,6038504720 9632222856 1754102
PREB,1,get_hit,24,32,1000000,3000000,2031695521 3236458211 1730558,6095085146 9697239840 1724609
PREB,1,get_hit,40,32,1000000,3000000,2070403717 3268435174 1652481,6210296134 9807645834 1650694
PREB,1,get_miss,16,32,1000000,3000000,2888720921 4065051285 1601540,8665121951 12163346399 1596073
PREB,1,get_miss,24,32,1000000,3000000,2909319427 4082125933 1580657,8727475047 12229726398 1571022
PREB,1,get_miss,40,32,1000000,3000000,2942292355 4110863841 1524011,8826228740 12329206922 1520905
PREB,1,set_over,16,32,1000000,3000000,3167889440 4381727391 1483508,9504639488 13140733658 1488963
PREB,1,set_over,24,32,1000000,3000000,3190222337 4401076714 1457970,9571552187 13205227724 1460428
PREB,1,set_over,40,32,1000000,3000000,3235024972 4452625956 1386285,9704701409 13361818959 1389666
PREB,1,mixed11,16,32,1000000,3000000,3534650647 4750333907 1425255,10603781349 14241963785 1424636
PREB,1,mixed11,24,32,1000000,3000000,3556916799 4769842662 1393462,10670517429 14319604334 1387099
PREB,1,mixed11,40,32,1000000,3000000,3602177768 4817844405 1346698,10806474536 14453636986 1347572
PREB,1,mixed11_p8,16,8,1000000,3000000,4395919145 9124585960 617090,13185968246 27401817366 616996
