PREA,1,get_hit,16,32,1000000,3000000,3740763503 7733511940 1410336,11168551329 23112909375 1421809
PREA,1,get_hit,24,32,1000000,3000000,3768622075 7802654104 1397263,11296501600 23320980370 1403911
PREA,1,get_hit,40,32,1000000,3000000,3869230644 7942117031 1361045,11619209407 23870929165 1361816
PREA,1,get_miss,16,32,1000000,3000000,3467033724 7313261485 1522857,10396011052 21919054236 1529081
PREA,1,get_miss,24,32,1000000,3000000,3502900342 7366757862 1504134,10512578681 22094775648 1512798
PREA,1,get_miss,40,32,1000000,3000000,3575923789 7485093863 1477533,10747359468 22491339356 1477960
PREA,1,set_over,16,32,1000000,3000000,3978677687 8130244378 1343130,11947878801 24418462965 1344644
PREA,1,set_over,24,32,1000000,3000000,4045342201 8256134953 1309743,12036486049 24530488269 1332925
PREA,1,set_over,40,32,1000000,3000000,4112633490 8357815010 1288405,12316019601 25030083568 1294608
PREA,1,mixed11,16,32,1000000,3000000,3884027828 7991284770 1358939,11668517186 24013727676 1359238
PREA,1,mixed11,24,32,1000000,3000000,3921053024 8046470466 1346756,11767882026 24147280872 1349551
PREA,1,mixed11,40,32,1000000,3000000,4017853873 8212322422 1311401,12033158616 24590007272 1317897
PREB,1,get_hit,16,32,1000000,3000000,3764596122 7796024165 1416071,11288794770 23363917851 1418070
PREB,1,get_hit,24,32,1000000,3000000,3812503129 7888498020 1393245,11429026965 23640297936 1402846
PREB,1,get_hit,40,32,1000000,3000000,3916692087 8053261897 1351651,11748686912 24156175385 1358252
PREB,1,get_miss,16,32,1000000,3000000,3503710510 7374522435 1517860,10480988228 22065948117 1531951
PREB,1,get_miss,24,32,1000000,3000000,3539130580 7446945945 1506326,10603153671 22276021686 1512305
PREB,1,get_miss,40,32,1000000,3000000,3628411485 7606176331 1462596,10910873396 22858939349 1464206
PREB,1,set_over,16,32,1000000,3000000,4015224931 8214997239 1343004,12045599661 24640580936 1347158
PREB,1,set_over,24,32,1000000,3000000,4053244441 8268624937 1326272,12155628047 24817995406 1331389
PREB,1,set_over,40,32,1000000,3000000,4159367841 8460272571 1284497,12497482397 25413460126 1284236
PREB,1,mixed11,16,32,1000000,3000000,3925460072 8082100189 1354242,11777812607 24236714361 1359654
PREB,1,mixed11,24,32,1000000,3000000,3961585627 8132042794 1342733,11925219742 24517259212 1339366
PREB,1,mixed11,40,32,1000000,3000000,4061883719 8305753533 1307305,12153705174 24869796714 1314771
PREA,1,get_hit,16,32,1000000,3000000,3768852521 7819707170 1410345,11310432297 23465769436 1412094
PREA,1,get_hit,24,32,1000000,3000000,3815966930 7897942005 1391709,11436309606 23662136536 1397622
PREA,1,get_hit,40,32,1000000,3000000,3917815384 8060515464 1353673,11727316768 24131085297 1361077
PREA,1,get_miss,16,32,1000000,3000000,3503085077 7393863297 1520146,10520557775 22206499542 1520921
PREA,1,get_miss,24,32,1000000,3000000,3540621089 7443541854 1501200,10598991384 22277701183 1517062
PREA,1,get_miss,40,32,1000000,3000000,3617547219 7575817526 1472595,10844630288 22694211777 1480650
PREA,1,set_over,16,32,1000000,3000000,4019656951 8220425153 1341010,12019491160 24564951058 1354741
PREA,1,set_over,24,32,1000000,3000000,4045269135 8249493309 1333145,12146499634 24770180144 1336071
PREA,1,set_over,40,32,1000000,3000000,4146172047 8434982970 1292307,12424823464 25277974705 1298900
PREA,1,mixed11,16,32,1000000,3000000,3921250963 8065183885 1358709,11780121476 24246176214 1359473
PREA,1,mixed11,24,32,1000000,3000000,3962326471 8137316546 1343667,11883819393 24400822684 1349651
PREA,1,mixed11,40,32,1000000,3000000,4055120257 8291439546 1311404,12169470321 24871052261 1313690
PREB,1,get_hit,16,32,1000000,3000000,3755759917 7777575846 1416125,11246371551 23272603011 1420659
PREB,1,get_hit,24,32,1000000,3000000,3792523638 7830696366 1400126,11351307413 23461777249 1407436
PREB,1,get_hit,40,32,1000000,3000000,3902088700 8020273207 1357165,11678956448 23995720866 1365890
PREB,1,get_miss,16,32,1000000,3000000,3503500394 7374339512 1512202,10450629169 22016443140 1533062
PREB,1,get_miss,24,32,1000000,3000000,3524116528 7410211627 1506543,10570271934 22193624794 1514392
PREB,1,get_miss,40,32,1000000,3000000,3602874594 7541966260 1474847,10813947524 22627073819 1479536
PREB,1,set_over,16,32,1000000,3000000,3998125432 8161737887 1346101,12006406769 24539835410 1348991
PREB,1,set_over,24,32,1000000,3000000,4034151075 8232510763 1330678,12091999370 24664861810 1338055
PREB,1,set_over,40,32,1000000,3000000,4136578949 8411108088 1290751,12414186959 25240627825 1292305
PREB,1,mixed11,16,32,1000000,3000000,3908472026 8047044211 1359127,11703135177 24058758256 1369371
PREB,1,mixed11,24,32,1000000,3000000,3955103372 8120419796 1341363,11833673583 24301180521 1352458
PREB,1,mixed11,40,32,1000000,3000000,4045111266 8277220686 1310551,12116256216 24758550759 1319066
PREA,1,get_hit,16,32,1000000,3000000,3772238791 7808424126 1414782,11298174949 23400446281 1418395
PREA,1,get_hit,24,32,1000000,3000000,3810161052 7859734122 1398132,11463641046 23669322014 1393902
PREA,1,get_hit,40,32,1000000,3000000,3908251330 8033742459 1360757,11734186762 24085663115 1362822
PREA,1,get_miss,16,32,1000000,3000000,3491908008 7357313618 1529731,10504573470 22120290102 1529715
PREA,1,get_miss,24,32,1000000,3000000,3530787176 7411554749 1513638,10623892116 22336711942 1511407
PREA,1,get_miss,40,32,1000000,3000000,3620890410 7583907848 1469953,10865643175 22784429230 1476158
PREA,1,set_over,16,32,1000000,3000000,4037898488 8260951229 1331307,12038091164 24631018954 1350505
PREA,1,set_over,24,32,1000000,3000000,4055103670 8279838352 1329266,12162202895 24855482687 1332768
PREA,1,set_over,40,32,1000000,3000000,4148636476 8445311906 1291014,12455410219 25339959134 1292933
PREA,1,mixed11,16,32,1000000,3000000,3931509513 8101285322 1350121,11774804646 24251304558 1360830
PREA,1,mixed11,24,32,1000000,3000000,3972182327 8157879813 1338687,11891589099 24424816095 1348895
PREA,1,mixed11,40,32,1000000,3000000,4054429430 8298116922 1314335,12125940078 24784599563 1323632
PREB,1,get_hit,16,32,1000000,3000000,3765259094 7808016279 1414101,11263753872 23328559055 1421424
PREB,1,get_hit,24,32,1000000,3000000,3806702635 7858703416 1396875,11407723919 23588085377 1402211
PREB,1,get_hit,40,32,1000000,3000000,3900823891 8014487987 1362265,11708134922 24046617726 1365239
PREB,1,get_miss,16,32,1000000,3000000,3492380217 7356644714 1524531,10500398119 22125857460 1525769
PREB,1,get_miss,24,32,1000000,3000000,3520530623 7403634591 1514524,10576883141 22244568830 1519183
PREB,1,get_miss,40,32,1000000,3000000,3620568590 7586874109 1465910,10796012688 22598690546 1486946
PREB,1,set_over,16,32,1000000,3000000,4004263232 8186041058 1346971,12011789823 24553927459 1352027
PREB,1,set_over,24,32,1000000,3000000,4043669244 8253461661 1328085,12139977035 24797656182 1330087
PREB,1,set_over,40,32,1000000,3000000,4136703857 8407351906 1293402,12444291208 25299980058 1289991
PREB,1,mixed11,16,32,1000000,3000000,3919356061 8051202170 1352598,11740879623 24122825959 1362138
PREB,1,mixed11,24,32,1000000,3000000,3962769285 8133801839 1339638,11906329245 24402453213 1338591
PREB,1,mixed11,40,32,1000000,3000000,4072579373 8322446935 1294455,12190898359 24905981798 1303059
