PRE,1,get_hit,16,32,1000000,3000000,3773432525 7793800243 1415646,11328009809 23396863912 1416533
PRE,1,get_hit,24,32,1000000,3000000,3820169516 7868595535 1393829,11445239602 23577845219 1401093
PRE,1,get_hit,40,32,1000000,3000000,3936733028 8072920995 1346361,11735853059 24050400979 1366362
PRE,1,get_miss,16,32,1000000,3000000,3515632848 7380202310 1513657,10551715854 22159711303 1519050
PRE,1,get_miss,24,32,1000000,3000000,3540473287 7477683034 1513980,10625414678 22413603775 1519395
PRE,1,get_miss,40,32,1000000,3000000,3634417691 7630780750 1469569,10945576960 22975271526 1465363
PRE,1,set_over,16,32,1000000,3000000,4018793451 8257386178 1349407,12078797716 24771894004 1351777
PRE,1,set_over,24,32,1000000,3000000,4060583043 8317512750 1331573,12198012855 24999680376 1332850
PRE,1,set_over,40,32,1000000,3000000,4180145348 8539283484 1284484,12504358736 25538698849 1293789
PRE,1,mixed11,16,32,1000000,3000000,3938831305 8131115577 1357022,11814008085 24392280917 1360755
PRE,1,mixed11,24,32,1000000,3000000,3974747986 8183457347 1344600,11941040527 24541780476 1346917
PRE,1,mixed11,40,32,1000000,3000000,4065581003 8321857185 1313178,12174965949 24919268067 1321916
POST,1,get_hit,16,32,1000000,3000000,3801491449 7885819941 1409644,11404607895 23653874534 1412873
POST,1,get_hit,24,32,1000000,3000000,3844280673 7962918159 1392113,11490484655 23756885628 1405712
POST,1,get_hit,40,32,1000000,3000000,3952437852 8133995493 1353452,11808902009 24281550037 1365071
POST,1,get_miss,16,32,1000000,3000000,3535248187 7455939798 1514005,10575311622 22273545785 1532111
POST,1,get_miss,24,32,1000000,3000000,3568267018 7503098572 1504762,10669507781 22456784832 1519532
POST,1,get_miss,40,32,1000000,3000000,3640909294 7625144494 1470271,10906030256 22848921089 1486465
POST,1,set_over,16,32,1000000,3000000,4058906221 8305756017 1339137,12137042227 24807689605 1353240
POST,1,set_over,24,32,1000000,3000000,4092089927 8351829833 1329531,12247165756 24989037649 1338770
POST,1,set_over,40,32,1000000,3000000,4186544813 8511727994 1292474,12559941837 25525226055 1296360
POST,1,mixed11,16,32,1000000,3000000,3959905231 8141474860 1358141,11846748157 24367191962 1368271
POST,1,mixed11,24,32,1000000,3000000,3998429372 8198416650 1346576,11998014850 24639535759 1349413
POST,1,mixed11,40,32,1000000,3000000,4088351479 8361567851 1315949,12264374729 25066557582 1319597
PRE,1,get_hit,16,32,1000000,3000000,3792272665 7853397700 1413790,11388642402 23589021928 1414592
PRE,1,get_hit,24,32,1000000,3000000,3833128526 7908697789 1393064,11495212453 23756857990 1403459
PRE,1,get_hit,40,32,1000000,3000000,3939530417 8098212760 1358366,11825657466 24305762515 1359122
PRE,1,get_miss,16,32,1000000,3000000,3515472671 7401704060 1527896,10547236614 22200592403 1536104
PRE,1,get_miss,24,32,1000000,3000000,3551680377 7462787760 1508083,10654985402 22369039528 1516736
PRE,1,get_miss,40,32,1000000,3000000,3625022739 7590690651 1482139,10881378409 22778355726 1488640
PRE,1,set_over,16,32,1000000,3000000,4028134270 8228309205 1350695,12083622612 24677394914 1352631
PRE,1,set_over,24,32,1000000,3000000,4065448256 8308654337 1331360,12197177730 24964695855 1335262
PRE,1,set_over,40,32,1000000,3000000,4166339333 8492486889 1293498,12500340270 25487764884 1298794
PRE,1,mixed11,16,32,1000000,3000000,3951601962 8151437987 1353548,11861179578 24435738743 1357026
