P0,1,get_hit,16,32,1000000,3000000,2014068754 3218251338 1760921,6037424273 9641460977 1757774
P0,1,get_hit,24,32,1000000,3000000,2031078121 3221628611 1719800,6092296969 9711959131 1721643
P0,1,get_hit,40,32,1000000,3000000,2068357714 3272769315 1642811,6203929173 9804818696 1649182
P0,1,get_miss,16,32,1000000,3000000,2876247263 4035978711 1587942,8627945290 12105474037 1589942
P0,1,get_miss,24,32,1000000,3000000,2890086752 4048138888 1563451,8670369168 12141898133 1566148
P0,1,get_miss,40,32,1000000,3000000,2921701549 4079418147 1527174,8764469527 12249932227 1518336
P0,1,set_over,16,32,1000000,3000000,3167913063 4375912877 1480520,9502849849 13121701427 1483632
P0,1,set_over,24,32,1000000,3000000,3188647791 4392941397 1457274,9566767262 13183388473 1456243
P0,1,set_over,40,32,1000000,3000000,3230586551 4442870190 1396788,9691319524 13328053691 1389899
P0,1,mixed11,16,32,1000000,3000000,3534225291 4740695544 1419103,10602175701 14227316111 1418187
P0,1,mixed11,24,32,1000000,3000000,3555417465 4762352497 1388538,10665727704 14290011698 1385602
P0,1,mixed11,40,32,1000000,3000000,3597884228 4803625455 1348966,10793981658 14413984595 1345375
P0,1,mixed11_p8,16,8,1000000,3000000,4394300410 9134583372 620242,13182881322 27369083263 619930
A,1,get_hit,16,32,1000000,3000000,1989269587 3186851694 1762708,5963410723 9546552221 1774827
A,1,get_hit,24,32,1000000,3000000,2006503388 3209983228 1737018,6018380997 9606254561 1739800
A,1,get_hit,40,32,1000000,3000000,2043192260 3242078500 1669141,6129153821 9732969473 1674991
A,1,get_miss,16,32,1000000,3000000,2852769419 4009933918 1611051,8557174076 12031327030 1616973
A,1,get_miss,24,32,1000000,3000000,2865404121 4026414623 1588507,8595512350 12069846479 1587649
A,1,get_miss,40,32,1000000,3000000,2895384761 4059278290 1550945,8685650539 12168392683 1532536
A,1,set_over,16,32,1000000,3000000,3154485476 4358421136 1486522,9463930016 13075101405 1487232
A,1,set_over,24,32,1000000,3000000,3176556317 4387124190 1453398,9528928400 13147071435 1451653
A,1,set_over,40,32,1000000,3000000,3217296678 4428673277 1389740,9651408828 13287792252 1394909
A,1,mixed11,16,32,1000000,3000000,3521417424 4726841098 1414076,10563251090 14183850322 1415752
A,1,mixed11,24,32,1000000,3000000,3542796666 4753164860 1388371,10627796700 14248376838 1384886
A,1,mixed11,40,32,1000000,3000000,3584896032 4798496107 1350475,10753567956 14375151434 1346519
A,1,mixed11_p8,16,8,1000000,3000000,4378805163 9081069943 622998,13134869985 27254770426 621218
B,1,get_hit,16,32,1000000,3000000,1966256566 3154002678 1766509,5894465432 9480838334 1761060
B,1,get_hit,24,32,1000000,3000000,1983164917 3178515569 1728647,5948522843 9538521870 1728349
B,1,get_hit,40,32,1000000,3000000,2020837647 3216020265 1666669,6061956659 9653104886 1655516
B,1,get_miss,16,32,1000000,3000000,2827510025 3985118061 1601739,8480583366 11956151406 1603637
B,1,get_miss,24,32,1000000,3000000,2845820855 4003895403 1588251,8536564971 12014612459 1576187
B,1,get_miss,40,32,1000000,3000000,2872980291 4031426112 1532341,8618695040 12102730566 1523860
B,1,set_over,16,32,1000000,3000000,3154398039 4363458387 1477720,9464199552 13079738253 1479900
B,1,set_over,24,32,1000000,3000000,3175722130 4380794428 1450212,9528447806 13154125638 1445648
B,1,set_over,40,32,1000000,3000000,3218976903 4434877855 1391343,9655535453 13293907963 1392148
B,1,mixed11,16,32,1000000,3000000,3521650175 4729692213 1345130,10563845912 14182091895 1353778
B,1,mixed11,24,32,1000000,3000000,3542714291 4751759700 1337033,10627534838 14246256758 1329270
B,1,mixed11,40,32,1000000,3000000,3586112040 4792728490 1293840,10759174087 14384414272 1289378
B,1,mixed11_p8,16,8,1000000,3000000,4378609832 9089144042 608608,13138432112 27309248499 607490
C,1,get_hit,16,32,1000000,3000000,1953346846 3157685312 1800646,5855847984 9464177425 1800456
C,1,get_hit,24,32,1000000,3000000,1970266007 3180638183 1767418,5910084732 9534105906 1756801
C,1,get_hit,40,32,1000000,3000000,2007945600 3209598778 1684839,6022745544 9641345551 1698130
C,1,get_miss,16,32,1000000,3000000,2815522893 3980610537 1615567,8447679730 11945007582 1620049
C,1,get_miss,24,32,1000000,3000000,2830175056 3999617284 1587984,8490674786 11974300216 1586263
C,1,get_miss,40,32,1000000,3000000,2860905669 4020232002 1534446,8582055867 12063512644 1528666
C,1,set_over,16,32,1000000,3000000,3154545169 4368022956 1472796,9464574592 13084742440 1471421
C,1,set_over,24,32,1000000,3000000,3176446153 4379487096 1449092,9529244265 13146783190 1449482
C,1,set_over,40,32,1000000,3000000,3218767056 4431812368 1395820,9655532424 13292099194 1394268
C,1,mixed11,16,32,1000000,3000000,3515100531 4722936677 1429648,10545385691 14163573681 1419179
C,1,mixed11,24,32,1000000,3000000,3536501269 4744270796 1402786,10608562075 14230030840 1395876
C,1,mixed11,40,32,1000000,3000000,3579659426 4786017615 1357793,10738435977 14363000785 1353607
C,1,mixed11_p8,16,8,1000000,3000000,4372717672 9106508117 619313,13117725245 27356652774 620255
D,1,get_hit,16,32,1000000,3000000,1955912860 3164901703 1779145,5863349038 9477783050 1778848
D,1,get_hit,24,32,1000000,3000000,1972735183 3179200045 1753481,5917326680 9532084834 1749809
