PRE,1,get_hit,16,32,1000000,3000000,2014246472 3207800400 1732074,6038981681 9621896388 1734912
PRE,1,get_hit,24,32,1000000,3000000,2032039516 3226564985 1709184,6095158766 9676850820 1709266
PRE,1,get_hit,40,32,1000000,3000000,2070481569 3265224126 1644115,6210156809 9797145543 1638197
PRE,1,get_miss,16,32,1000000,3000000,2890450701 4058089894 1581906,8670230573 12168575669 1591996
PRE,1,get_miss,24,32,1000000,3000000,2900693471 4069367812 1571013,8702225022 12204387853 1561061
PRE,1,get_miss,40,32,1000000,3000000,2930867356 4098585353 1497859,8791893863 12298921326 1519626
PRE,1,set_over,16,32,1000000,3000000,3168485072 4383476552 1474095,9505234675 13146312547 1478566
PRE,1,set_over,24,32,1000000,3000000,3190551683 4406370386 1446416,9573032121 13220801776 1437424
PRE,1,set_over,40,32,1000000,3000000,3234530614 4456270953 1358944,9705073669 13371903487 1360903
PRE,1,mixed11,16,32,1000000,3000000,3534687150 4751626804 1388436,10605260810 14255977523 1398449
PRE,1,mixed11,24,32,1000000,3000000,3556736423 4774265464 1379390,10671076497 14320203769 1382157
PRE,1,mixed11,40,32,1000000,3000000,3602360484 4821555796 1331180,10806942110 14460575149 1334713
PRE,1,mixed11_p8,16,8,1000000,3000000,4406083916 9130555777 611430,13185850988 27359205748 612634
POST,1,get_hit,16,32,1000000,3000000,1950150424 3147169632 1774304,5846620859 9436853646 1783640
POST,1,get_hit,24,32,1000000,3000000,1967204222 3166015446 1727471,5900249595 9485211577 1738949
POST,1,get_hit,40,32,1000000,3000000,2004733894 3203020306 1657183,6013225047 9608348484 1652908
POST,1,get_miss,16,32,1000000,3000000,2810809067 3980678704 1598671,8431311063 11935726884 1610388
POST,1,get_miss,24,32,1000000,3000000,2826980697 3996648362 1586805,8480789899 11994149014 1579931
POST,1,get_miss,40,32,1000000,3000000,2858229505 4029658307 1532693,8574312300 12086968470 1533997
POST,1,set_over,16,32,1000000,3000000,3162709559 4377678419 1477367,9488621910 13132897073 1475744
POST,1,set_over,24,32,1000000,3000000,3183535518 4400423316 1442114,9551611820 13202318761 1438653
POST,1,set_over,40,32,1000000,3000000,3226703815 4447989885 1378599,9679314953 13333132757 1349479
POST,1,mixed11,16,32,1000000,3000000,3520505871 4737380257 1400533,10560565282 14205731270 1414788
POST,1,mixed11,24,32,1000000,3000000,3541609476 4759118124 1380052,10624019763 14272652951 1370417
POST,1,mixed11,40,32,1000000,3000000,3585096198 4802065225 1325261,10754823431 14409119905 1314086
POST,1,mixed11_p8,16,8,1000000,3000000,4377027994 9092619361 613704,13132800967 27296980203 616761
PRE,1,get_hit,16,32,1000000,3000000,2014123767 3209340600 1754327,6038316416 9625675651 1756672
PRE,1,get_hit,24,32,1000000,3000000,2031037699 3227572807 1726673,6092316219 9683683336 1711804
PRE,1,get_hit,40,32,1000000,3000000,2068426143 3267543215 1629154,6204491866 9795731309 1638726
PRE,1,get_miss,16,32,1000000,3000000,2876737514 4045845253 1590621,8629251486 12130104443 1609934
PRE,1,get_miss,24,32,1000000,3000000,2889038721 4059320933 1584703,8668101652 12176890559 1572693
PRE,1,get_miss,40,32,1000000,3000000,2920607675 4090721156 1524943,8761470289 12272539055 1528993
PRE,1,set_over,16,32,1000000,3000000,3168151621 4384457656 1486104,9503623417 13143784448 1495492
PRE,1,set_over,24,32,1000000,3000000,3188831850 4405092723 1445527,9567300726 13212920030 1428378
PRE,1,set_over,40,32,1000000,3000000,3230881903 4451452591 1379749,9692399634 13349535129 1378471
PRE,1,mixed11,16,32,1000000,3000000,3534314707 4752043021 1406019,10602818553 14250654803 1420332
PRE,1,mixed11,24,32,1000000,3000000,3555465873 4772822800 1383847,10666035017 14316237430 1382017
PRE,1,mixed11,40,32,1000000,3000000,3598426018 4814050172 1334074,10794649922 14449190124 1340079
PRE,1,mixed11_p8,16,8,1000000,3000000,4394611195 9117119775 619596,13182261270 27342877490 618075
POST,1,get_hit,16,32,1000000,3000000,1950461499 3147603019 1771679,5846394894 9437131486 1779663
POST,1,get_hit,24,32,1000000,3000000,1966967351 3162845209 1737480,5899894523 9489461212 1731116
POST,1,get_hit,40,32,1000000,3000000,2004795235 3204332637 1655628,6013244940 9603110995 1662181
POST,1,get_miss,16,32,1000000,3000000,2812312897 3982063368 1592049,8436364541 11941438280 1606289
