PRE,1,mix,41,32,1000000,3000000,2937644319 4141994106 1525749,8812422495 12427916973 1515253
PRE,1,sep,41,32,1000000,3000000,2704017662 4511832991 1318582,8112156361 13541971818 1308991
PRE,1,mix,61,32,1000000,3000000,2562751396 3773669562 1614302,7689195353 11323056339 1605188
PRE,1,sep,61,32,1000000,3000000,2499116385 4314728740 1344569,7496963613 12910016278 1339452
PRE,1,mix,71,32,1000000,3000000,2445396234 3657192059 1646667,7335724234 10995661807 1630233
PRE,1,sep,71,32,1000000,3000000,2389252142 4195986603 1370534,7169080921 12600582325 1369090
PRE,1,mix,100,32,1000000,3000000,1950944963 3155626690 1825678,5852414276 9453052498 1816350
PRE,1,mix,0,32,1000000,3000000,3015081084 4218636205 1517168,9044889896 12662753974 1509618
POST,1,mix,41,32,1000000,3000000,2881117755 4086059752 1504170,8643650045 12262969009 1506747
POST,1,sep,41,32,1000000,3000000,2718568170 4528674451 1286655,8155618104 13569254923 1302441
POST,1,mix,61,32,1000000,3000000,2477926284 3695153554 1605486,7433638732 11076848443 1605588
POST,1,sep,61,32,1000000,3000000,2512528987 4319938406 1344640,7537172438 12948939199 1338571
POST,1,mix,71,32,1000000,3000000,2359899399 3568383441 1635398,7078739027 10727937376 1632228
POST,1,sep,71,32,1000000,3000000,2399695695 4207526418 1364704,7200431855 12628912593 1363517
POST,1,mix,100,32,1000000,3000000,1953164217 3143341206 1834489,5859453304 9443153457 1836507
POST,1,mix,0,32,1000000,3000000,3035565955 4238395779 1524212,9106234373 12714569614 1517864
PRE,1,mix,41,32,1000000,3000000,2937967642 4144227748 1515921,8813929735 12424710422 1504156
PRE,1,sep,41,32,1000000,3000000,2704372409 4514696776 1321545,8113143831 13542898471 1310978
PRE,1,mix,61,32,1000000,3000000,2562927447 3771258977 1620963,7690342978 11356732746 1610062
PRE,1,sep,61,32,1000000,3000000,2499335974 4305875870 1347305,7497621746 12918360467 1351538
PRE,1,mix,71,32,1000000,3000000,2445434539 3666574664 1644776,7335963438 11004702621 1622936
PRE,1,sep,71,32,1000000,3000000,2389440828 4205336712 1367446,7169615663 12601377123 1367828
PRE,1,mix,100,32,1000000,3000000,1950447837 3144224123 1833200,5852273661 9437975384 1818863
PRE,1,mix,0,32,1000000,3000000,3015620391 4221989449 1517564,9047006226 12660180788 1511395
POST,1,mix,41,32,1000000,3000000,2881141736 4086786582 1520725,8642764240 12258180509 1508030
POST,1,sep,41,32,1000000,3000000,2718416227 4519242228 1300196,8155197384 13584324898 1297906
POST,1,mix,61,32,1000000,3000000,2477840640 3689922784 1619532,7434526894 11077784351 1617238
POST,1,sep,61,32,1000000,3000000,2512428146 4317781836 1343283,7536846685 12968890522 1346019
POST,1,mix,71,32,1000000,3000000,2359554822 3571373671 1642652,7078282451 10720656122 1635752
POST,1,sep,71,32,1000000,3000000,2399611884 4214201092 1368903,7200192969 12621223864 1366101
POST,1,mix,100,32,1000000,3000000,1953019622 3139488429 1829554,5858844374 9452166725 1827762
POST,1,mix,0,32,1000000,3000000,3035251615 4242366837 1514704,9105436915 12724999363 1501811
PRE,1,mix,41,32,1000000,3000000,2938098139 4142259592 1506923,8813417116 12426233104 1496839
PRE,1,sep,41,32,1000000,3000000,2704514326 4512046884 1309686,8113516382 13540994146 1305588
PRE,1,mix,61,32,1000000,3000000,2563014244 3765038825 1588051,7689966496 11310369884 1594658
PRE,1,sep,61,32,1000000,3000000,2499430615 4309106616 1341108,7497956414 12930249263 1333467
PRE,1,mix,71,32,1000000,3000000,2445480128 3664497275 1625458,7336141737 10990160917 1628525
PRE,1,sep,71,32,1000000,3000000,2389517283 4194082684 1363786,7169902694 12585415557 1363321
PRE,1,mix,100,32,1000000,3000000,1950503664 3147640836 1810933,5853025418 9440050942 1820398
PRE,1,mix,0,32,1000000,3000000,3015917927 4222271323 1506428,9047482153 12662759694 1509868
POST,1,mix,41,32,1000000,3000000,2881460239 4085162109 1513843,8644689130 12257078536 1502296
POST,1,sep,41,32,1000000,3000000,2718470644 4529304267 1307961,8155427762 13574009674 1311082
POST,1,mix,61,32,1000000,3000000,2477409893 3689836040 1610101,7433254439 11066825869 1602584
POST,1,sep,61,32,1000000,3000000,2512538917 4314474638 1344447,7537205867 12955289269 1345567
POST,1,mix,71,32,1000000,3000000,2359416461 3572339301 1645477,7078040165 10707671948 1645437
POST,1,sep,71,32,1000000,3000000,2399763685 4204772977 1363991,7200622832 12630453884 1359200
POST,1,mix,100,32,1000000,3000000,1952799167 3162521908 1832063,5860100224 9441641092 1703838
POST,1,mix,0,32,1000000,3000000,3035429434 4239341890 1508064,9106293628 12740209607 1503192
