PRE,1,mix,41,32,1000000,3000000,2938042037 4141708966 1524225,8814045706 12431305581 1513730
PRE,1,sep,41,32,1000000,3000000,2704562719 4511654714 1310394,8113717864 13553424602 1308549
PRE,1,mix,61,32,1000000,3000000,2563180612 3771081281 1609285,7690593424 11316015614 1603646
PRE,1,sep,61,32,1000000,3000000,2499465916 4300233551 1353177,7498043909 12913006348 1345762
PRE,1,mix,71,32,1000000,3000000,2445573243 3661667719 1632873,7337119614 10979051608 1634054
PRE,1,sep,71,32,1000000,3000000,2389553497 4198738160 1373706,7170009544 12587281537 1362839
PRE,1,mix,100,32,1000000,3000000,1951023931 3149494506 1824242,5853413361 9478039356 1826699
PRE,1,mix,0,32,1000000,3000000,3016290313 4220403977 1509060,9048301157 12673202411 1507509
POST,1,mix,41,32,1000000,3000000,2885029025 4099089198 1507916,8654500445 12274574296 1502384
POST,1,sep,41,32,1000000,3000000,2722044836 4531230721 1295125,8166041273 13596484748 1300394
POST,1,mix,61,32,1000000,3000000,2478293003 3691772583 1600971,7436106860 11088958645 1606164
POST,1,sep,61,32,1000000,3000000,2513120130 4320328052 1334332,7538971196 12969276294 1335722
POST,1,mix,71,32,1000000,3000000,2360259806 3581984846 1630286,7080385769 10742526830 1639840
POST,1,sep,71,32,1000000,3000000,2400147569 4213844962 1363333,7201762861 12637329281 1359915
POST,1,mix,100,32,1000000,3000000,1952782985 3152878949 1825105,5859418156 9454057638 1835951
POST,1,mix,0,32,1000000,3000000,3039215676 4250011021 1515031,9118117386 12736257781 1516690
PRE,1,mix,41,32,1000000,3000000,2938449197 4142976579 1523506,8815752832 12433316404 1517092
PRE,1,sep,41,32,1000000,3000000,2704800038 4518559336 1322686,8114030154 13545749413 1315131
PRE,1,mix,61,32,1000000,3000000,2563863802 3772901077 1613392,7691636139 11303080542 1602852
PRE,1,sep,61,32,1000000,3000000,2499704424 4297520679 1347560,7498677988 12916405370 1349234
PRE,1,mix,71,32,1000000,3000000,2445799452 3663789411 1634712,7336414760 10977277787 1629056
PRE,1,sep,71,32,1000000,3000000,2389729451 4185606737 1375141,7170528249 12574782734 1368534
PRE,1,mix,100,32,1000000,3000000,1950616935 3142540426 1823269,5853087853 9427432274 1829220
PRE,1,mix,0,32,1000000,3000000,3016470519 4221121130 1514004,9048918960 12661065364 1514204
POST,1,mix,41,32,1000000,3000000,2884434816 4086053194 1521153,8653174004 12264095682 1516572
POST,1,sep,41,32,1000000,3000000,2721642209 4528092363 1303307,8164941176 13586612668 1305909
POST,1,mix,61,32,1000000,3000000,2478354046 3694184297 1617407,7434806736 11060988947 1610618
POST,1,sep,61,32,1000000,3000000,2512786320 4319412418 1346449,7537945007 12944905667 1346691
POST,1,mix,71,32,1000000,3000000,2359659443 3567741833 1640845,7078868321 10711569649 1635432
POST,1,sep,71,32,1000000,3000000,2399829729 4206494417 1361086,7200833601 12621521549 1355430
POST,1,mix,100,32,1000000,3000000,1952501886 3154570534 1826856,5859293967 9440499974 1821611
POST,1,mix,0,32,1000000,3000000,3038969199 4246638501 1517916,9117229760 12734626063 1512983
PRE,1,mix,41,32,1000000,3000000,2937862692 4143575899 1520990,8813802167 12428539860 1511898
PRE,1,sep,41,32,1000000,3000000,2704567086 4516412067 1313842,8113795232 13526502316 1303146
PRE,1,mix,61,32,1000000,3000000,2563269353 3768721400 1606920,7691124001 11313163985 1605493
PRE,1,sep,61,32,1000000,3000000,2499539222 4309177268 1342412,7498275888 12913461262 1319676
PRE,1,mix,71,32,1000000,3000000,2445563778 3661169428 1632724,7336660246 10974816032 1638572
PRE,1,sep,71,32,1000000,3000000,2389630412 4195303083 1367298,7170176050 12601519282 1364784
PRE,1,mix,100,32,1000000,3000000,1950603946 3145448716 1833240,5852754295 9423328955 1826798
PRE,1,mix,0,32,1000000,3000000,3015838613 4217081943 1519355,9047192067 12660783604 1516316
POST,1,mix,41,32,1000000,3000000,2884402948 4087584397 1517472,8652563459 12267373395 1505779
POST,1,sep,41,32,1000000,3000000,2721486094 4531383489 1307696,8164397645 13569511545 1309247
POST,1,mix,61,32,1000000,3000000,2478297383 3680791583 1609518,7434500887 11059094570 1605778
POST,1,sep,61,32,1000000,3000000,2512687988 4319452258 1348731,7537693024 12960194273 1345230
POST,1,mix,71,32,1000000,3000000,2359753451 3563944094 1642600,7079449566 10715038136 1635052
POST,1,sep,71,32,1000000,3000000,2399769070 4205733117 1369560,7200639398 12614061632 1364606
POST,1,mix,100,32,1000000,3000000,1952605399 3145386510 1816804,5859077021 9435509953 1819419
POST,1,mix,0,32,1000000,3000000,3038439829 4247289853 1503139,9115315814 12735975529 1509913
